Mg,Al,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Sr,Ba,proba_0,proba_1,proba_2,T90_pred
0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1225,0.0056,0.8718,517.0148
0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0037,0.0010,0.9953,517.2302
0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.3319,0.0145,0.6536,517.3101
0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0919,0.1943,0.7139,517.3224
0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.1250,0.0000,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.3492,0.0117,0.6391,517.3470
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0026,0.0002,0.9972,517.4092
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0080,0.0357,0.9562,517.5744
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0142,0.1071,0.8787,517.5836
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0002,0.0043,0.9955,517.6255
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.3534,0.0018,0.6448,517.6349
0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0050,0.1263,0.8687,517.6458
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.2348,0.0011,0.7641,517.6783
0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.1280,0.0389,0.8331,517.9365
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0238,0.1106,0.8655,518.0295
0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0025,0.1045,0.8930,518.2216
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0066,0.0009,0.9925,518.2272
0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0044,0.0079,0.9876,518.2274
0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1058,0.0340,0.8602,518.5616
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0277,0.0002,0.9721,518.5966
0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0115,0.0109,0.9777,518.6361
0.1111,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.4768,0.1114,0.4118,518.6661
0.1000,0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.2257,0.0008,0.7734,518.6752
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0366,0.0002,0.9632,518.8548
0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0306,0.6197,0.3497,518.8561
0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0013,0.0134,0.9853,518.8593
0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.4762,0.0017,0.5221,518.8967
0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0008,0.0024,0.9967,518.9402
0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0092,0.0123,0.9785,519.0176
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0004,0.5133,0.4862,519.2083
0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0002,0.0018,0.9981,519.2906
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0529,0.0014,0.9457,519.4402
0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0153,0.0031,0.9817,519.4418
0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0014,0.0002,0.9984,519.4678
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0048,0.0147,0.9805,519.5188
0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0049,0.0780,0.9171,519.5317
0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0213,0.0075,0.9712,519.5367
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0005,0.0003,0.9992,519.5445
0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2078,0.0420,0.7503,519.6377
0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1931,0.4633,0.3436,519.7764
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.4097,0.0008,0.5895,519.8531
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0268,0.0020,0.9712,519.8578
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0005,0.0036,0.9959,519.8664
0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0406,0.0072,0.9523,519.8908
0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0392,0.0212,0.9396,520.0821
0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.3932,0.0297,0.5771,520.0839
0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0056,0.0011,0.9933,520.1083
0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.3056,0.0048,0.6896,520.1727
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.2232,0.0011,0.7757,520.2335
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1442,0.0424,0.8134,520.4771
0.1111,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.4203,0.5782,0.0015,520.7089
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0445,0.0098,0.9457,520.7532
0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.1209,0.3553,0.5239,520.7892
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0025,0.0007,0.9968,520.8978
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0315,0.1441,0.8244,520.9184
0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1078,0.0115,0.8808,520.9893
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0071,0.0002,0.9927,521.2336
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0294,0.0335,0.9371,521.2576
0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0075,0.0002,0.9923,521.3146
0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.1447,0.0025,0.8528,521.3391
0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0074,0.0086,0.9840,521.4903
0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0033,0.0082,0.9885,521.8483
0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0853,0.0008,0.9139,521.8615
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.4404,0.1581,0.4015,521.9417
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0323,0.0121,0.9556,522.1073
0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.3832,0.0082,0.6086,522.1689
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0009,0.0075,0.9916,522.3016
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0829,0.0050,0.9121,522.3221
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0014,0.0106,0.9880,522.4296
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0104,0.0013,0.9883,522.5176
0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.1788,0.0507,0.7705,522.6275
0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0714,0.1114,0.8172,522.6834
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0189,0.0003,0.9808,522.7705
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0003,0.0109,0.9888,522.8375
0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0053,0.0017,0.9930,522.8721
0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1986,0.3417,0.4596,523.0519
0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.1921,0.0021,0.8058,523.0524
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0298,0.0007,0.9696,523.1829
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0115,0.0001,0.9884,523.2161
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0022,0.0008,0.9969,523.3023
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0031,0.0005,0.9963,523.3251
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0114,0.0063,0.9823,523.5106
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0016,0.0333,0.9651,523.5804
0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0050,0.0009,0.9941,523.9398
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0068,0.0007,0.9925,524.0656
0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0004,0.7624,0.2371,524.0986
0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.3630,0.0234,0.6136,524.1068
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0004,0.0003,0.9993,524.1409
0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.4639,0.0018,0.5343,524.3467
0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.1076,0.0005,0.8918,524.4061
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1798,0.0008,0.8194,524.4374
0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0989,0.0123,0.8888,524.4556
0.1250,0.0000,0.0000,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.0000,0.1485,0.0012,0.8503,524.4930
0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2238,0.0118,0.7644,524.5323
0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0075,0.3345,0.6580,524.5841
0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0236,0.0058,0.9706,524.6227
0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1231,0.8260,0.0509,524.7181
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0061,0.0002,0.9937,524.7347
0.1250,0.1250,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.0000,0.1250,0.1250,0.1250,0.0000,0.0000,0.2071,0.0013,0.7916,524.8259
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0099,0.1735,0.8166,525.0321
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0096,0.0020,0.9884,525.2173
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1083,0.0008,0.8909,525.2672
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0001,0.9999,525.3450
0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0014,0.0099,0.9887,525.4633
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.3648,0.0013,0.6339,525.4715
0.0000,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0695,0.0014,0.9291,525.4752
0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0037,0.0007,0.9956,525.5874
0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0084,0.1866,0.8050,525.6296
0.0000,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.4304,0.0410,0.5286,525.7780
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1577,0.0010,0.8413,525.9138
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0150,0.0010,0.9840,526.0657
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0068,0.0028,0.9904,526.1804
0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0024,0.0040,0.9935,526.2336
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0893,0.0016,0.9091,526.2953
0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0144,0.0017,0.9839,526.3904
0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0404,0.0065,0.9531,526.4625
0.1111,0.1111,0.0000,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.2128,0.0139,0.7734,526.5356
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.4589,0.3161,0.2250,526.6060
0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0007,0.0015,0.9978,526.7014
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.3017,0.0555,0.6428,526.8390
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.4040,0.0049,0.5910,527.0611
0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2353,0.0454,0.7193,527.1617
0.0000,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.3664,0.3328,0.3009,527.3062
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0393,0.0036,0.9571,527.3063
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0059,0.0011,0.9931,527.4003
0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0022,0.0083,0.9895,527.4697
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0020,0.0024,0.9957,527.4838
0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.3563,0.0037,0.6400,527.5845
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0576,0.0197,0.9227,527.7358
0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0803,0.0007,0.9190,527.8137
0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0020,0.0035,0.9945,527.8343
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0129,0.0130,0.9741,527.9669
0.1111,0.0000,0.0000,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.4163,0.0142,0.5694,528.0572
0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0658,0.1193,0.8150,528.0825
0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1285,0.0012,0.8703,528.0880
0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0815,0.0126,0.9059,528.2139
0.1000,0.1000,0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.3784,0.0017,0.6199,528.3832
0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0016,0.0035,0.9949,528.4776
0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0002,0.0019,0.9979,528.6928
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0018,0.9889,528.7318
0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0027,0.0016,0.9956,528.8792
0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0776,0.0005,0.9219,528.9175
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0447,0.0161,0.9392,529.0121
0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.3982,0.0702,0.5316,529.0319
0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0692,0.0114,0.9194,529.2200
0.0000,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.1981,0.8009,0.0009,529.3215
0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.4630,0.0021,0.5349,529.3578
0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0214,0.0053,0.9733,529.3854
0.0000,0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.0208,0.0056,0.9736,529.5205
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0004,0.0007,0.9989,529.5439
0.1111,0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.0000,0.1524,0.0016,0.8460,529.5781
0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0123,0.0008,0.9869,529.6164
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0039,0.4257,0.5704,529.7579
0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1371,0.0109,0.8520,529.7721
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0429,0.0396,0.9175,529.8666
